CustomerID,recency,frequency,monetary_value,r,f,m,rfm_score,segment
13045,98,18,305.24,2,2,2,222,About to Sleep
13127,77,15,259.17,2,2,2,222,About to Sleep
13085,157,29,272.38,2,2,2,222,About to Sleep
13338,153,24,431.81999999999994,2,2,2,222,About to Sleep
13343,172,22,303.8500000000001,2,2,2,222,About to Sleep
13453,165,17,356.9799999999999,2,2,2,222,About to Sleep
13372,89,23,378.6400000000001,2,2,2,222,About to Sleep
17615,129,14,329.6000000000001,2,2,2,222,About to Sleep
16961,115,14,234.17000000000002,2,2,2,222,About to Sleep
15099,83,23,410.47999999999996,2,2,2,222,About to Sleep
14757,74,19,420.50000000000006,2,2,2,222,About to Sleep
15243,73,22,316.67999999999995,2,2,2,222,About to Sleep
14460,109,17,383.34,2,2,2,222,About to Sleep
15675,80,21,323.69,2,2,2,222,About to Sleep
18155,74,28,347.66,2,2,2,222,About to Sleep
15120,129,22,343.82000000000005,2,2,2,222,About to Sleep
15396,112,14,288.1,2,2,2,222,About to Sleep
15639,133,25,424.8,2,2,2,222,About to Sleep
12566,72,20,346.62,2,2,2,222,About to Sleep
15652,90,21,337.74000000000007,2,2,2,222,About to Sleep
17045,112,22,339.43999999998005,2,2,2,222,About to Sleep
12915,148,22,363.65,2,2,2,222,About to Sleep
15130,169,22,330.1099999999999,2,2,2,222,About to Sleep
12922,160,28,405.38000000000005,2,2,2,222,About to Sleep
17531,120,15,293.45000000000005,2,2,2,222,About to Sleep
12604,78,16,254.17999999999995,2,2,2,222,About to Sleep
14951,78,20,311.49,2,2,2,222,About to Sleep
17742,112,15,355.07,2,2,2,222,About to Sleep
13210,93,22,353.47999999999996,2,2,2,222,About to Sleep
13833,158,28,383.84999999999997,2,2,2,222,About to Sleep
16215,80,14,242.35,2,2,2,222,About to Sleep
16147,133,22,374.92,2,2,2,222,About to Sleep
13678,151,16,232.59999999999997,2,2,2,222,About to Sleep
13873,119,24,381.7,2,2,2,222,About to Sleep
13670,74,25,349.37999999999994,2,2,2,222,About to Sleep
16236,77,20,432.2,2,2,2,222,About to Sleep
16342,74,15,322.41,2,2,2,222,About to Sleep
16233,70,25,422.13000000000005,2,2,2,222,About to Sleep
13699,154,14,308.58000000000004,2,2,2,222,About to Sleep
15975,83,24,371.01,2,2,2,222,About to Sleep
16627,78,20,322.8,2,2,2,222,About to Sleep
16272,116,25,411.70000000000016,2,2,2,222,About to Sleep
16400,94,29,303.92999999999995,2,2,2,222,About to Sleep
15912,177,19,264.62,2,2,2,222,About to Sleep
13927,74,21,348.9500000000001,2,2,2,222,About to Sleep
15921,172,24,323.03,2,2,2,222,About to Sleep
13889,92,15,416.9,2,2,2,222,About to Sleep
16526,171,15,290.36,2,2,2,222,About to Sleep
16292,116,19,280.90000000000003,2,2,2,222,About to Sleep
14162,173,25,289.36,2,2,2,222,About to Sleep
16091,154,18,315.06,2,2,2,222,About to Sleep
13774,81,22,345.0,2,2,2,222,About to Sleep
14024,121,16,327.70000000000005,2,2,2,222,About to Sleep
14264,154,19,319.47,2,2,2,222,About to Sleep
16473,164,19,314.86,2,2,2,222,About to Sleep
16484,173,26,379.4000000000001,2,2,2,222,About to Sleep
13936,170,27,361.2800000000001,2,2,2,222,About to Sleep
16198,74,15,400.67999999999995,2,2,2,222,About to Sleep
13745,150,26,290.86,2,2,2,222,About to Sleep
16689,75,16,303.26,2,2,2,222,About to Sleep
16305,138,22,361.22,2,2,2,222,About to Sleep
16451,87,14,266.97,2,2,2,222,About to Sleep
16574,70,28,451.4399999999999,2,2,2,222,About to Sleep
13856,168,17,363.4,2,2,2,222,About to Sleep
15938,111,18,404.58,2,2,2,222,About to Sleep
15942,133,14,337.20000000000005,2,2,2,222,About to Sleep
15537,162,24,110.85000000000002,2,2,1,221,About to Sleep
16527,80,14,228.06,2,2,1,221,About to Sleep
15438,130,25,156.58,2,2,1,221,About to Sleep
15175,71,23,223.98,2,2,1,221,About to Sleep
17376,70,24,203.19999999999996,2,2,1,221,About to Sleep
17475,78,14,194.32999999998998,2,2,1,221,About to Sleep
15016,172,20,169.95999999999998,2,2,1,221,About to Sleep
15280,171,16,113.08000000000001,2,2,1,221,About to Sleep
15541,113,29,84.65000000000003,2,2,1,221,About to Sleep
17693,135,18,187.02,2,2,1,221,About to Sleep
18099,126,19,168.23,2,2,1,221,About to Sleep
16247,169,16,114.56000000000002,2,2,1,221,About to Sleep
14722,146,28,180.38,2,2,1,221,About to Sleep
16952,108,16,167.60999999999999,2,2,1,221,About to Sleep
14652,76,29,114.1,2,2,1,221,About to Sleep
15746,133,29,182.96,2,2,1,221,About to Sleep
16647,169,14,214.06,2,2,1,221,About to Sleep
13067,81,15,115.38000000000001,2,2,1,221,About to Sleep
14972,127,18,114.77000000000001,2,2,1,221,About to Sleep
16498,160,16,86.12,2,2,1,221,About to Sleep
18037,153,19,70.02,2,2,1,221,About to Sleep
18193,150,18,212.96,2,2,1,221,About to Sleep
16321,71,16,230.7,2,2,1,221,About to Sleep
13273,112,16,138.94,2,2,1,221,About to Sleep
16112,142,16,195.74,2,2,1,221,About to Sleep
13411,106,18,213.54999999999998,2,2,1,221,About to Sleep
14037,175,28,147.2,2,2,1,221,About to Sleep
14100,137,25,191.95000000000002,2,2,1,221,About to Sleep
17898,84,28,151.94,2,2,1,221,About to Sleep
14104,154,21,216.13,2,2,1,221,About to Sleep
13621,116,19,213.69000000000003,2,2,1,221,About to Sleep
17960,170,26,73.70000000000002,2,2,1,221,About to Sleep
17969,165,14,228.2,2,2,1,221,About to Sleep
15888,79,14,141.26999999999995,2,2,1,221,About to Sleep
18027,98,21,115.14999999999999,2,2,1,221,About to Sleep
13244,92,27,121.74000000000001,2,2,1,221,About to Sleep
18203,156,19,160.42,2,2,1,221,About to Sleep
13631,99,12,3021.77,2,1,5,215,Need Attention
15797,112,8,2207.4,2,1,5,215,Need Attention
17723,126,10,3276.4,2,1,5,215,Need Attention
17846,84,1,2033.1,2,1,5,215,Need Attention
18087,97,7,3770.12,2,1,5,215,Need Attention
17553,129,2,1487.6,2,1,4,214,Need Attention
14212,89,9,1070.48,2,1,4,214,Need Attention
17353,128,8,1740.0,2,1,4,214,Need Attention
14887,78,6,1862.0,2,1,4,214,Need Attention
13848,91,5,1255.0,2,1,4,214,Need Attention
12823,74,5,1759.5,2,1,4,214,Need Attention
17788,73,5,1117.9,2,1,4,214,Need Attention
14045,108,6,1659.75,2,1,4,214,Need Attention
14566,110,4,1432.0,2,1,4,214,Need Attention
12497,81,14,1043.1,2,1,4,214,Need Attention
18064,132,7,814.0,2,1,3,213,About to Sleep
13321,71,11,567.28,2,1,3,213,About to Sleep
13929,168,10,802.8500000000001,2,1,3,213,About to Sleep
13434,73,10,534.2400000000001,2,1,3,213,About to Sleep
14055,105,10,725.64,2,1,3,213,About to Sleep
17391,163,3,508.8,2,1,3,213,About to Sleep
12917,127,2,594.0,2,1,3,213,About to Sleep
17029,110,2,716.0,2,1,3,213,About to Sleep
15400,91,13,666.6999999999999,2,1,3,213,About to Sleep
18017,80,3,523.0,2,1,3,213,About to Sleep
15653,92,6,877.4399999999999,2,1,3,213,About to Sleep
17958,116,7,508.46,2,1,3,213,About to Sleep
16872,76,7,680.0200000000001,2,1,3,213,About to Sleep
16696,134,10,657.9000000000001,2,1,3,213,About to Sleep
17513,71,6,513.2,2,1,3,213,About to Sleep
13946,78,11,561.49,2,1,3,213,About to Sleep
17805,73,10,512.3100000000001,2,1,3,213,About to Sleep
14681,70,7,498.95,2,1,3,213,About to Sleep
14548,150,4,652.8,2,1,3,213,About to Sleep
13325,81,12,675.3,2,1,3,213,About to Sleep
15389,171,1,500.0,2,1,3,213,About to Sleep
17268,107,6,763.64,2,1,3,213,About to Sleep
14463,97,6,529.62,2,1,3,213,About to Sleep
15030,71,7,518.2800000000001,2,1,3,213,About to Sleep
16276,176,6,810.6000000000001,2,1,3,213,About to Sleep
13390,74,13,544.0799999999999,2,1,3,213,About to Sleep
14609,71,4,601.5600000000001,2,1,3,213,About to Sleep
17616,173,3,571.2,2,1,3,213,About to Sleep
17640,86,5,621.66,2,1,3,213,About to Sleep
16927,115,6,543.0500000000001,2,1,3,213,About to Sleep
15045,151,13,633.66,2,1,3,213,About to Sleep
16545,164,3,339.3,2,1,2,212,About to Sleep
13754,151,12,282.6,2,1,2,212,About to Sleep
15689,119,9,254.1,2,1,2,212,About to Sleep
13228,80,2,358.0,2,1,2,212,About to Sleep
16998,149,6,287.02,2,1,2,212,About to Sleep
14500,87,7,356.85,2,1,2,212,About to Sleep
18165,176,10,302.34000000000003,2,1,2,212,About to Sleep
15462,93,11,234.60000000000002,2,1,2,212,About to Sleep
16582,112,6,313.61999999999995,2,1,2,212,About to Sleep
13242,111,13,270.40000000000003,2,1,2,212,About to Sleep
15523,83,10,411.85,2,1,2,212,About to Sleep
13441,91,13,296.64,2,1,2,212,About to Sleep
17123,161,9,345.3,2,1,2,212,About to Sleep
13061,71,10,248.61000000000004,2,1,2,212,About to Sleep
17339,93,9,243.36,2,1,2,212,About to Sleep
15118,133,1,244.8,2,1,2,212,About to Sleep
14523,107,12,241.09000000000003,2,1,2,212,About to Sleep
18215,88,13,299.34000000000003,2,1,2,212,About to Sleep
14053,123,4,260.25,2,1,2,212,About to Sleep
16181,72,11,305.46000000000004,2,1,2,212,About to Sleep
13489,104,14,449.52,2,1,2,212,About to Sleep
14196,106,6,335.52,2,1,2,212,About to Sleep
14473,73,7,234.34,2,1,2,212,About to Sleep
15219,175,9,305.75000000000006,2,1,2,212,About to Sleep
18066,74,10,318.0,2,1,2,212,About to Sleep
16761,96,13,316.62,2,1,2,212,About to Sleep
14327,162,12,311.65000000000003,2,1,2,212,About to Sleep
12871,83,11,380.6,2,1,2,212,About to Sleep
12875,142,2,343.2300000000001,2,1,2,212,About to Sleep
14847,148,13,309.40000000000003,2,1,2,212,About to Sleep
12884,87,7,309.05,2,1,2,212,About to Sleep
15247,121,6,356.0,2,1,2,212,About to Sleep
14124,83,5,419.58,2,1,2,212,About to Sleep
16429,105,2,284.55,2,1,2,212,About to Sleep
14908,73,9,277.8,2,1,2,212,About to Sleep
14915,85,13,258.83000000000004,2,1,2,212,About to Sleep
13645,119,5,252.1,2,1,2,212,About to Sleep
16450,149,11,311.92,2,1,2,212,About to Sleep
14079,124,12,375.09999999999997,2,1,2,212,About to Sleep
17941,130,2,304.56,2,1,2,212,About to Sleep
17877,169,12,237.61,2,1,2,212,About to Sleep
17948,146,1,358.56000000000006,2,1,2,212,About to Sleep
17866,142,10,325.70000000000005,2,1,2,212,About to Sleep
17464,157,9,289.96,2,1,2,212,About to Sleep
16048,85,9,243.65000000000003,2,1,2,212,About to Sleep
12641,114,10,185.9,2,1,1,211,About to Sleep
15593,70,5,199.8,2,1,1,211,About to Sleep
15958,73,7,104.35000000000001,2,1,1,211,About to Sleep
17844,106,5,51.56,2,1,1,211,About to Sleep
15263,106,12,156.46999999999,2,1,1,211,About to Sleep
15578,161,13,127.10000000000001,2,1,1,211,About to Sleep
15256,148,6,98.45,2,1,1,211,About to Sleep
16287,169,8,142.5,2,1,1,211,About to Sleep
17781,158,12,188.01999999999998,2,1,1,211,About to Sleep
16093,106,1,17.0,2,1,1,211,About to Sleep
13778,102,9,178.7,2,1,1,211,About to Sleep
13967,145,2,80.7,2,1,1,211,About to Sleep
14806,74,11,193.39,2,1,1,211,About to Sleep
15603,78,2,48.480000000000004,2,1,1,211,About to Sleep
13296,136,5,87.4,2,1,1,211,About to Sleep
16344,157,2,101.10000000000001,2,1,1,211,About to Sleep
13937,168,9,158.85,2,1,1,211,About to Sleep
15198,91,10,193.60000000000002,2,1,1,211,About to Sleep
16213,78,6,159.0,2,1,1,211,About to Sleep
17065,142,1,-112.35,2,1,1,211,About to Sleep
17939,159,12,99.14000000000001,2,1,1,211,About to Sleep
16581,154,11,70.44,2,1,1,211,About to Sleep
15216,87,2,96.6,2,1,1,211,About to Sleep
14483,149,10,129.2,2,1,1,211,About to Sleep
17079,77,2,118.80000000000001,2,1,1,211,About to Sleep
16302,107,12,212.82,2,1,1,211,About to Sleep
17900,164,11,14.999999999999993,2,1,1,211,About to Sleep
17122,118,7,138.32,2,1,1,211,About to Sleep
16114,170,8,135.75000000000003,2,1,1,211,About to Sleep
17887,128,10,111.35,2,1,1,211,About to Sleep
16338,156,11,214.8,2,1,1,211,About to Sleep
13307,119,1,15.0,2,1,1,211,About to Sleep
13302,154,1,63.75,2,1,1,211,About to Sleep
12548,165,5,95.19999999999999,2,1,1,211,About to Sleep
15307,95,12,205.3,2,1,1,211,About to Sleep
17110,164,12,163.29999999999998,2,1,1,211,About to Sleep
17879,173,6,178.51999999999998,2,1,1,211,About to Sleep
14795,165,6,131.45,2,1,1,211,About to Sleep
13003,105,6,149.05,2,1,1,211,About to Sleep
14117,143,3,90.0,2,1,1,211,About to Sleep
14143,133,7,115.8,2,1,1,211,About to Sleep
15369,143,1,-1592.49,2,1,1,211,About to Sleep
17347,85,1,228.96,2,1,1,211,About to Sleep
15374,128,3,168.0,2,1,1,211,About to Sleep
13106,128,2,59.5,2,1,1,211,About to Sleep
12864,137,3,147.12,2,1,1,211,About to Sleep
13099,98,1,207.35999999999999,2,1,1,211,About to Sleep
17572,70,12,226.74999999997004,2,1,1,211,About to Sleep
16428,80,1,-2.95,2,1,1,211,About to Sleep
12450,155,8,197.88,2,1,1,211,About to Sleep
17536,176,3,76.5,2,1,1,211,About to Sleep
17408,162,2,32.65,2,1,1,211,About to Sleep
12929,121,9,105.10000000000002,2,1,1,211,About to Sleep
15412,170,10,190.53,2,1,1,211,About to Sleep
16257,176,2,46.95,2,1,1,211,About to Sleep
12977,155,9,39.239999999999995,2,1,1,211,About to Sleep
17427,71,2,100.8,2,1,1,211,About to Sleep
16468,73,2,74.9,2,1,1,211,About to Sleep
13826,157,12,174.65,2,1,1,211,About to Sleep
12995,77,5,200.72,2,1,1,211,About to Sleep
17440,147,8,177.09999999999997,2,1,1,211,About to Sleep
17446,176,9,120.90000000000002,2,1,1,211,About to Sleep
13866,73,7,145.63,2,1,1,211,About to Sleep
17628,80,5,75.75,2,1,1,211,About to Sleep
17747,99,2,64.65,2,1,1,211,About to Sleep
14208,94,10,151.74,2,1,1,211,About to Sleep
13218,126,5,62.64,2,1,1,211,About to Sleep
13217,121,7,133.6,2,1,1,211,About to Sleep
17448,144,1,-4287.63,2,1,1,211,About to Sleep
13194,135,3,60.7,2,1,1,211,About to Sleep
15313,109,1,52.0,2,1,1,211,About to Sleep
15512,155,7,120.99999999999999,2,1,1,211,About to Sleep
17709,169,7,137.45000000000002,2,1,1,211,About to Sleep
12756,86,4,112.0,2,1,1,211,About to Sleep
13877,85,3,117.24000000000001,2,1,1,211,About to Sleep
15348,71,9,158.0,2,1,1,211,About to Sleep
12814,101,2,125.92,2,1,1,211,About to Sleep
15504,80,13,52.830000000000005,2,1,1,211,About to Sleep
13154,143,1,-611.86,2,1,1,211,About to Sleep
14772,111,9,139.26000000000002,2,1,1,211,About to Sleep
17309,94,12,82.75,2,1,1,211,About to Sleep
15488,92,2,91.32000000000001,2,1,1,211,About to Sleep
12837,172,12,134.1,2,1,1,211,About to Sleep
16050,173,10,137.9,2,1,1,211,About to Sleep
18146,140,10,160.35,2,1,1,211,About to Sleep
13130,93,2,64.0,2,1,1,211,About to Sleep
17331,123,1,175.2,2,1,1,211,About to Sleep
16080,81,11,176.6,2,1,1,211,About to Sleep
12968,111,5,135.95,2,1,1,211,About to Sleep
16866,140,11,207.73999999999998,2,1,1,211,About to Sleep
13618,173,13,177.3,2,1,1,211,About to Sleep
14314,106,8,120.0,2,1,1,211,About to Sleep
18278,73,9,173.89999999999998,2,1,1,211,About to Sleep
15007,158,12,156.91000000000003,2,1,1,211,About to Sleep
18268,133,2,0.0,2,1,1,211,About to Sleep
14259,141,5,120.0,2,1,1,211,About to Sleep
15802,142,3,-451.42,2,1,1,211,About to Sleep
15909,173,7,191.89999999999998,2,1,1,211,About to Sleep
18262,139,13,149.47999999999996,2,1,1,211,About to Sleep
14351,164,1,51.0,2,1,1,211,About to Sleep
18255,88,6,103.30000000000001,2,1,1,211,About to Sleep
16828,92,8,128.5,2,1,1,211,About to Sleep
16829,156,11,197.22000000000003,2,1,1,211,About to Sleep
13420,134,10,140.35,2,1,1,211,About to Sleep
13514,73,4,152.20000000000002,2,1,1,211,About to Sleep
13513,126,10,205.09999999999997,2,1,1,211,About to Sleep
15683,116,10,193.75,2,1,1,211,About to Sleep
15744,77,3,34.8,2,1,1,211,About to Sleep
14406,118,8,156.75,2,1,1,211,About to Sleep
16641,105,12,231.10000000000002,2,1,1,211,About to Sleep
16959,86,7,117.34999999999,2,1,1,211,About to Sleep
14436,98,9,89.06,2,1,1,211,About to Sleep
13470,98,10,165.0,2,1,1,211,About to Sleep
14437,142,6,-43.400000000000006,2,1,1,211,About to Sleep
15663,105,9,138.14000000000001,2,1,1,211,About to Sleep
16835,127,10,180.85000000000002,2,1,1,211,About to Sleep
15895,149,11,179.01,2,1,1,211,About to Sleep
16178,137,8,197.9,2,1,1,211,About to Sleep
15235,217,143,2247.2299999999914,1,5,5,155,At Risk
15808,305,197,3640.9899999999916,1,5,5,155,At Risk
17504,205,140,2745.240000000001,1,5,5,155,At Risk
18231,191,125,2054.6700000000014,1,5,5,155,At Risk
13093,266,170,7740.670000000001,1,5,5,155,At Risk
12501,314,160,2089.2399999999993,1,5,5,155,At Risk
13952,210,138,3246.0900000000006,1,5,5,155,At Risk
17850,301,309,5303.60000000001,1,5,5,155,At Risk
15464,337,155,1044.6500000000003,1,5,4,154,At Risk
16889,194,135,1578.67,1,5,4,154,At Risk
14669,241,166,1258.99999999999,1,5,4,154,At Risk
14573,179,233,1590.1200000000015,1,5,4,154,At Risk
14465,246,123,1037.7600000000004,1,5,4,154,At Risk
16520,185,157,1035.71,1,5,4,154,At Risk
14081,266,153,891.44999999999,1,5,3,153,At Risk
16725,301,146,752.3200000000005,1,5,3,153,At Risk
17472,190,174,697.5,1,5,3,153,At Risk
14670,279,123,392.70999999999987,1,5,2,152,Lost
12754,235,65,2949.1700000000005,1,4,5,145,At Risk
12590,189,70,9861.38,1,4,5,145,At Risk
17230,263,73,3466.67,1,4,5,145,At Risk
12625,211,91,2613.2,1,4,5,145,At Risk
16980,254,81,1028.4600000000003,1,4,4,144,At Risk
12585,233,97,1982.37,1,4,4,144,At Risk
14161,215,104,1097.53999999998,1,4,4,144,At Risk
18239,218,88,1561.4099999999803,1,4,4,144,At Risk
12377,314,77,1627.0000000000005,1,4,4,144,At Risk
14532,235,64,932.8100000000001,1,4,4,144,At Risk
17406,329,114,1912.7199999999805,1,4,4,144,At Risk
13715,280,107,1051.9899999999998,1,4,4,144,At Risk
18202,199,68,1396.8699999999901,1,4,4,144,At Risk
16244,211,91,1522.749999999991,1,4,4,144,At Risk
12383,184,100,1838.5499999999993,1,4,4,144,At Risk
13476,178,61,1092.77,1,4,4,144,At Risk
13475,190,86,1431.6200000000003,1,4,4,144,At Risk
13659,196,107,1540.570000000001,1,4,4,144,At Risk
15508,188,92,1000.1900000000003,1,4,4,144,At Risk
17277,227,69,1065.2700000000002,1,4,4,144,At Risk
13151,202,75,1250.3699999999903,1,4,4,144,At Risk
15069,178,70,1109.5299999999997,1,4,4,144,At Risk
12868,185,107,1606.580000000001,1,4,4,144,At Risk
14740,190,93,1423.2099999999991,1,4,4,144,At Risk
14817,199,63,1110.2599999999998,1,4,4,144,At Risk
14130,318,66,480.9099999999998,1,4,3,143,At Risk
17890,322,91,586.8499999999999,1,4,3,143,At Risk
13357,256,89,609.2499999999999,1,4,3,143,At Risk
17454,191,61,517.5300000000001,1,4,3,143,At Risk
13221,239,66,847.3299999999999,1,4,3,143,At Risk
16714,218,88,878.9799999999896,1,4,3,143,At Risk
16022,259,71,602.63,1,4,3,143,At Risk
17507,261,88,605.5800000000002,1,4,3,143,At Risk
14672,234,61,765.5500000000001,1,4,3,143,At Risk
16431,212,76,623.0500000000002,1,4,3,143,At Risk
17062,313,70,529.31,1,4,3,143,At Risk
16222,317,122,773.55,1,4,3,143,At Risk
12872,326,66,599.8899999999999,1,4,3,143,At Risk
12988,291,83,505.8199999999998,1,4,3,143,At Risk
15353,254,61,770.1200000000002,1,4,3,143,At Risk
15891,226,60,511.31999999999994,1,4,3,143,At Risk
17604,216,63,309.04999999999995,1,4,2,142,Lost
17358,302,58,360.72999999999996,1,4,2,142,Lost
16274,372,65,351.62999999999994,1,4,2,142,Lost
14985,197,83,291.92999999999995,1,4,2,142,Lost
16010,245,79,392.3999999999999,1,4,2,142,Lost
16795,364,66,414.8799999999998,1,4,2,142,Lost
14048,276,88,374.89000000000004,1,4,2,142,Lost
15880,368,97,298.9899999999999,1,4,2,142,Lost
15019,266,66,252.80999999999992,1,4,2,142,Lost
14729,373,71,313.40999999999985,1,4,2,142,Lost
16065,364,73,367.09,1,4,2,142,Lost
15456,282,58,434.3400000000001,1,4,2,142,Lost
15457,261,58,237.07000000000005,1,4,2,142,Lost
17375,189,71,372.0599999999999,1,4,2,142,Lost
17968,373,81,265.09999999999997,1,4,2,142,Lost
13533,182,75,269.08999999999014,1,4,2,142,Lost
14375,184,66,235.35999999999987,1,4,2,142,Lost
14823,179,70,321.42999999999984,1,4,2,142,Lost
13235,211,59,101.16999999999973,1,4,1,141,Lost
15503,362,66,141.04000000000002,1,4,1,141,Lost
13474,235,62,226.77,1,4,1,141,Lost
17619,311,74,214.37000000000006,1,4,1,141,Lost
14439,319,32,2661.2400000000007,1,3,5,135,At Risk
15032,255,55,4464.1,1,3,5,135,At Risk
17597,213,55,2044.0100000000002,1,3,5,135,At Risk
12354,231,58,1079.1600000000003,1,3,4,134,At Risk
16766,272,34,1145.6000000000001,1,3,4,134,At Risk
17770,198,38,1143.2699999999998,1,3,4,134,At Risk
13501,242,53,1310.46999999999,1,3,4,134,At Risk
13819,301,36,1140.3500000000004,1,3,4,134,At Risk
15813,207,40,1303.91,1,3,4,134,At Risk
15658,189,56,958.8999999999997,1,3,4,134,At Risk
12652,321,51,914.2500000000002,1,3,4,134,At Risk
16216,266,37,914.8100000000002,1,3,4,134,At Risk
13934,263,31,922.1,1,3,4,134,At Risk
17646,218,54,995.6599999999996,1,3,4,134,At Risk
16270,352,54,1140.8400000000004,1,3,4,134,At Risk
12857,210,46,1106.4000000000003,1,3,4,134,At Risk
12764,316,45,1693.8799999999999,1,3,4,134,At Risk
12514,266,51,1017.6799999999997,1,3,4,134,At Risk
15332,365,35,1661.06,1,3,4,134,At Risk
13572,205,33,1384.2500000000007,1,3,4,134,At Risk
14154,238,52,1345.5000000000002,1,3,4,134,At Risk
14256,253,54,935.06,1,3,4,134,At Risk
12769,238,32,1143.6,1,3,4,134,At Risk
14920,212,57,977.6899999999899,1,3,4,134,At Risk
16116,205,35,592.8399999999999,1,3,3,133,At Risk
15109,240,31,463.75000000000006,1,3,3,133,At Risk
14770,231,52,876.0199999999998,1,3,3,133,At Risk
16306,213,44,602.1900000000002,1,3,3,133,At Risk
14896,204,43,468.69999999999,1,3,3,133,At Risk
17829,298,30,889.2400000000001,1,3,3,133,At Risk
17874,184,47,658.1,1,3,3,133,At Risk
13800,309,33,558.1999999999998,1,3,3,133,At Risk
12811,260,31,514.85,1,3,3,133,At Risk
13963,307,35,664.4200000000001,1,3,3,133,At Risk
17970,210,29,562.7900000000001,1,3,3,133,At Risk
16494,296,50,826.4099999999999,1,3,3,133,At Risk
16943,211,33,816.7299999999999,1,3,3,133,At Risk
15246,237,33,514.15,1,3,3,133,At Risk
14867,185,37,701.2099999999998,1,3,3,133,At Risk
16037,269,39,855.0200000000001,1,3,3,133,At Risk
15832,253,54,836.7100000000002,1,3,3,133,At Risk
16142,249,37,535.06,1,3,3,133,At Risk
16275,196,33,559.71,1,3,3,133,At Risk
16449,190,43,674.6500000000002,1,3,3,133,At Risk
14036,284,38,626.5299999999999,1,3,3,133,At Risk
12735,314,43,779.4099999999999,1,3,3,133,At Risk
17499,289,40,622.6799999999998,1,3,3,133,At Risk
13900,182,43,740.9100000000001,1,3,3,133,At Risk
15415,312,47,559.4900000000001,1,3,3,133,At Risk
14176,296,32,574.0,1,3,3,133,At Risk
17990,236,29,630.52,1,3,3,133,At Risk
15303,289,31,574.02,1,3,3,133,At Risk
13044,290,33,560.3500000000001,1,3,3,133,At Risk
16718,368,44,606.0499999999998,1,3,3,133,At Risk
12707,291,33,603.3000000000001,1,3,3,133,At Risk
18085,329,29,689.9500000000003,1,3,3,133,At Risk
13707,266,48,806.4099999999905,1,3,3,133,At Risk
14625,184,57,848.48,1,3,3,133,At Risk
13731,218,38,610.5899999999999,1,3,3,133,At Risk
13339,200,54,860.12,1,3,3,133,At Risk
16567,193,35,865.6,1,3,3,133,At Risk
12426,194,30,582.7299999999999,1,3,3,133,At Risk
16230,189,35,542.0300000000001,1,3,3,133,At Risk
15079,212,48,893.6199999999999,1,3,3,133,At Risk
14231,178,54,822.06,1,3,3,133,At Risk
13341,260,42,775.8499999999999,1,3,3,133,At Risk
14450,180,40,483.16999999999996,1,3,3,133,At Risk
13753,287,35,741.2599999999999,1,3,3,133,At Risk
15643,178,36,647.4000000000003,1,3,3,133,At Risk
15655,232,37,511.3199999999998,1,3,3,133,At Risk
13370,365,44,721.3199999999999,1,3,3,133,At Risk
14009,197,44,685.9299999999998,1,3,3,133,At Risk
13243,202,57,585.1200000000001,1,3,3,133,At Risk
18183,217,44,600.5200000000001,1,3,3,133,At Risk
13294,189,54,873.6999999999997,1,3,3,133,At Risk
13385,329,35,534.3699999999998,1,3,3,133,At Risk
18106,329,37,421.9000000000001,1,3,2,132,Lost
13439,254,54,283.64000000000004,1,3,2,132,Lost
14779,280,41,386.1499999999999,1,3,2,132,Lost
14497,300,31,457.46999999999997,1,3,2,132,Lost
17708,187,34,263.33000000000004,1,3,2,132,Lost
17392,306,56,417.07,1,3,2,132,Lost
13187,336,37,236.01999999999998,1,3,2,132,Lost
17251,362,37,269.8299999999999,1,3,2,132,Lost
16084,298,38,436.18,1,3,2,132,Lost
17362,238,35,312.22999999999996,1,3,2,132,Lost
13166,281,42,414.7,1,3,2,132,Lost
14620,203,30,393.28000000000003,1,3,2,132,Lost
16402,264,57,293.45,1,3,2,132,Lost
17551,358,39,290.34,1,3,2,132,Lost
12982,239,34,377.15999999999997,1,3,2,132,Lost
14988,211,40,334.5400000000001,1,3,2,132,Lost
15894,252,37,258.09000000000003,1,3,2,132,Lost
14549,310,56,289.2399999999999,1,3,2,132,Lost
16529,189,30,455.25,1,3,2,132,Lost
15408,263,34,267.18000000000006,1,3,2,132,Lost
17223,309,48,416.8899999999999,1,3,2,132,Lost
17550,196,42,267.16000000000014,1,3,2,132,Lost
13708,270,49,285.05000000000007,1,3,2,132,Lost
15589,252,30,456.5800000000001,1,3,2,132,Lost
17569,331,29,344.14,1,3,2,132,Lost
17431,312,43,403.30000000000007,1,3,2,132,Lost
15386,185,31,393.5,1,3,2,132,Lost
18176,353,33,448.65,1,3,2,132,Lost
18078,216,29,336.13,1,3,2,132,Lost
14149,212,40,259.43000000000006,1,3,2,132,Lost
17795,179,45,342.82999999999987,1,3,2,132,Lost
16823,226,38,358.38,1,3,2,132,Lost
16769,259,38,361.4699999999999,1,3,2,132,Lost
17124,184,31,294.23999999999995,1,3,2,132,Lost
14489,206,30,463.38000000000005,1,3,2,132,Lost
13121,268,53,254.73000000000002,1,3,2,132,Lost
13737,199,30,339.59999999999997,1,3,2,132,Lost
17976,371,57,321.78999999999996,1,3,2,132,Lost
17051,193,42,240.88999999999996,1,3,2,132,Lost
17303,360,53,250.03999999999994,1,3,2,132,Lost
13642,215,57,312.19999999999993,1,3,2,132,Lost
