CustomerID,Recency,Frequency,Monetary,RFM_Score
15965.0,17,4,845.64,443
15967.0,23,2,418.83,432
15969.0,3,4,582.9,543
15970.0,304,1,314.1,112
15971.0,18,12,4199.85,455
15973.0,236,3,99.77000000000002,131
15974.0,39,8,3429.55,355
15975.0,84,1,371.01,212
15976.0,165,2,430.94,232
15977.0,17,2,1054.73,434
15978.0,77,1,1098.78,214
15980.0,89,3,2398.86,235
15981.0,25,8,3408.48,455
15983.0,22,4,1475.02,444
15984.0,3,11,2816.97,555
15985.0,123,3,1037.42,234
15986.0,30,1,168.12,411
15987.0,12,7,1451.28,454
15988.0,19,1,158.03,411
15990.0,44,2,792.11,333
15992.0,4,1,41.989999999999995,511
15993.0,9,10,2756.82,555
15994.0,55,1,427.07,312
15996.0,88,7,1044.78,254
15998.0,37,6,3084.17,345
16000.0,3,3,12393.7,535
16003.0,30,5,2735.37,445
16005.0,12,4,615.39,443
16006.0,211,1,101.4,111
16007.0,48,4,1701.94,344
16008.0,24,3,478.78,432
16009.0,22,4,992.71,444
16010.0,246,3,407.5,132
16011.0,8,16,3362.71,555
16012.0,35,3,1415.29,334
16013.0,4,54,33366.25,555
16014.0,36,4,653.13,343
16015.0,4,4,690.54,543
16016.0,3,10,1483.31,554
16017.0,47,1,211.88,311
16018.0,39,2,408.90000000000003,332
16019.0,2,10,3450.2400000000002,555
16020.0,17,3,851.01,433
16022.0,260,1,628.28,113
16023.0,46,3,719.81,333
16024.0,12,1,251.24,412
16025.0,30,1,439.65999999999997,412
16026.0,43,1,236.09,311
16027.0,92,7,852.12,253
16029.0,39,76,50992.61,355
16030.0,310,1,331.24,112
16031.0,92,2,548.94,233
16033.0,6,27,8727.61,555
16034.0,196,3,437.7,132
16036.0,87,2,758.92,233
16037.0,270,3,855.02,133
16038.0,8,4,454.33000000000004,542
16040.0,65,3,1313.55,334
16041.0,31,3,3166.4,435
16042.0,22,7,1147.37,454
16043.0,38,4,773.99,343
16045.0,120,4,1340.7,244
16048.0,86,3,243.69000000000003,231
16049.0,40,3,1111.79,334
16050.0,174,1,137.9,211
16052.0,54,1,362.06,312
16053.0,33,2,1511.95,334
16054.0,145,1,783.9,213
16055.0,221,1,134.8,111
16056.0,45,1,664.85,313
16057.0,4,10,2140.2200000000003,555
16059.0,66,6,1459.8600000000001,344
16062.0,10,4,1153.62,544
16063.0,260,1,335.32,112
16065.0,365,1,372.09,112
16066.0,17,5,1521.87,444
16070.0,22,2,852.15,433
16071.0,45,1,326.24,312
16072.0,288,1,584.3199999999999,113
16073.0,292,2,94.35,131
16076.0,3,11,2173.53,555
16078.0,284,1,79.2,111
16079.0,17,3,1352.0,434
16080.0,82,3,176.6,231
16081.0,56,5,2806.9,345
16083.0,101,2,1317.62,234
16084.0,299,1,436.18,112
16085.0,23,5,981.51,444
16086.0,59,6,1119.31,344
16091.0,155,2,315.06,232
16092.0,99,5,779.36,243
16093.0,107,1,17.0,211
16094.0,12,6,1041.83,444
16096.0,264,1,320.62,112
16097.0,240,1,185.04999999999998,111
16098.0,88,7,2005.63,254
16099.0,50,3,731.9,333
16101.0,9,3,1245.96,534
16102.0,42,3,1842.14,334
16103.0,7,6,1429.64,544
16104.0,62,1,302.36,312
16105.0,249,1,336.96,112
16106.0,66,1,108.38,311
16107.0,18,7,3204.1600000000003,455
16108.0,85,2,816.1,233
16109.0,219,2,611.88,133
16110.0,45,3,1337.48,334
16112.0,143,4,195.73999999999998,241
16113.0,183,1,161.38,111
16114.0,171,1,135.75000000000003,211
16115.0,10,8,1667.97,554
16116.0,206,2,592.88,133
16117.0,190,1,232.21,111
16119.0,8,2,423.36,532
16120.0,59,5,1294.14,344
16121.0,57,2,867.11,333
16122.0,73,4,684.4200000000001,243
16123.0,52,1,307.78,312
16124.0,316,2,187.15,131
16125.0,367,1,289.35,112
16126.0,29,4,6287.77,445
16127.0,39,1,656.25,313
16128.0,18,5,1880.22,444
16131.0,52,6,3506.54,345
16133.0,4,46,14305.66,555
16134.0,22,3,603.69,433
16135.0,263,1,517.55,113
16136.0,60,3,709.38,333
16139.0,19,3,635.41,433
16140.0,53,4,703.77,343
16141.0,88,1,620.4,213
16142.0,250,1,535.34,113
16143.0,3,7,2419.84,555
16144.0,247,1,175.2,111
16145.0,9,18,3741.98,555
16146.0,157,3,734.13,233
16147.0,134,1,375.0,212
16148.0,296,1,76.32000000000001,111
16149.0,5,2,280.52,532
16150.0,39,10,1906.07,354
16152.0,269,1,1829.04,114
16153.0,50,5,1824.23,344
16156.0,9,13,3024.62,555
16157.0,16,4,644.24,443
16159.0,282,1,348.2,112
16160.0,64,4,1009.4499999999999,344
16161.0,2,26,5352.97,555
16162.0,252,1,37.4,111
16163.0,225,3,441.59999999999997,132
16164.0,17,4,802.53,443
16168.0,11,28,3770.6,555
16169.0,8,4,1822.97,544
16170.0,51,7,1880.4199999999998,354
16171.0,59,1,73.2,311
16172.0,95,5,1140.21,244
16173.0,16,7,1406.57,454
16174.0,126,3,1009.5500000000001,234
16175.0,94,4,1037.59,244
16177.0,50,1,331.95,312
16178.0,138,1,197.9,211
16179.0,61,1,215.83,311
16180.0,100,10,10217.48,255
16181.0,73,1,305.54,212
16182.0,72,4,6617.65,245
16183.0,67,1,338.71000000000004,312
16184.0,64,7,1155.54,354
16185.0,17,2,529.41,433
16186.0,23,13,3991.94,455
16187.0,32,17,6841.24,355
16188.0,45,4,981.86,344
16189.0,16,2,215.48,431
16190.0,40,1,215.08,311
16191.0,3,25,4913.32,555
16193.0,237,1,314.45,112
16198.0,75,1,400.68100000000004,212
16200.0,4,2,1080.6200000000001,534
16201.0,3,5,1821.52,544
16202.0,361,1,365.27,112
16203.0,59,5,589.15,343
16204.0,23,1,405.71,412
16205.0,31,4,761.38,443
16206.0,55,4,537.0600000000001,343
16207.0,25,1,394.38,412
16208.0,45,2,664.26,333
16209.0,89,5,2262.62,245
16210.0,2,18,21086.3,555
16211.0,81,2,542.77,233
16212.0,19,3,681.19,433
16213.0,79,1,159.0,211
16214.0,171,3,1062.75,234
16215.0,81,1,242.35,211
16216.0,267,1,914.9300000000001,113
16217.0,235,4,259.39000000000004,142
16218.0,30,8,3054.87,455
16221.0,37,3,864.86,333
16222.0,318,1,846.72,113
16224.0,57,4,1295.3,344
16225.0,45,5,1096.32,344
16226.0,203,3,255.12,132
16227.0,219,2,308.32000000000005,132
16229.0,87,2,1010.6,234
16230.0,190,2,542.03,133
16232.0,33,5,983.23,344
16233.0,71,5,422.13,242
16235.0,41,6,858.41,343
16236.0,78,1,432.2,212
16239.0,57,3,372.9,332
16240.0,8,5,3693.81,545
16241.0,10,13,2607.87,555
16242.0,8,8,3598.26,555
16243.0,34,2,409.1,332
16244.0,212,2,1522.75,134
16245.0,24,5,1352.3600000000001,444
16247.0,170,1,114.56,211
16248.0,62,1,152.94,311
16249.0,53,5,1800.07,344
16250.0,261,2,389.44,132
16253.0,32,3,3665.62,335
16255.0,17,10,2609.3,455
16256.0,258,2,732.63,133
16257.0,177,1,46.95,111
16258.0,45,5,5203.51,345
16260.0,51,1,1035.45,314
16261.0,17,4,746.83,443
16265.0,9,11,5423.15,555
16266.0,74,7,861.89,253
16268.0,71,2,667.65,233
16270.0,353,1,1141.24,114
16271.0,3,6,1423.29,544
16272.0,117,1,411.7,212
16274.0,373,1,357.95,112
16275.0,197,1,559.87,113
16276.0,177,1,810.6000000000001,113
16278.0,23,3,537.83,433
16279.0,21,4,1496.68,444
16281.0,72,1,2062.06,215
16282.0,340,1,168.3,111
16283.0,6,7,1531.51,554
16284.0,31,2,823.97,433
16287.0,170,1,142.5,211
16292.0,117,2,280.9,232
16293.0,9,12,2236.7400000000002,555
16295.0,10,4,1328.55,544
16297.0,213,4,275.4,142
16298.0,23,3,598.2,433
16302.0,108,2,212.82,231
16303.0,26,4,5305.83,445
16305.0,139,1,361.21999999999997,212
16306.0,214,9,602.27,153
16308.0,38,4,2560.0,345
16309.0,92,3,686.67,233
16311.0,18,2,616.26,433
16313.0,3,2,274.15000000000003,532
16315.0,331,1,226.37,111
16316.0,64,12,2755.56,355
16317.0,120,3,1341.65,234
16318.0,35,1,328.15,312
16319.0,218,1,404.40000000000003,112
16320.0,172,2,1038.46,234
16321.0,72,7,230.70000000000002,251
16322.0,1,2,326.75,532
16323.0,196,1,207.50000000000003,111
16324.0,128,3,428.68,232
16325.0,44,5,510.54,343
16326.0,6,15,3085.96,555
16327.0,14,6,3844.22,445
16330.0,18,4,242.21,441
16332.0,28,8,1583.2,454
16333.0,8,22,26626.8,555
16337.0,37,1,151.05,311
16338.0,157,1,214.79999999999998,211
16339.0,284,1,109.95,111
16340.0,107,1,549.07,213
16341.0,25,6,1959.38,444
16342.0,75,4,322.41,242
16343.0,16,2,370.47999999999996,432
16344.0,158,1,101.10000000000001,211
16345.0,44,1,575.41,313
16347.0,11,2,887.65,533
16348.0,32,7,1469.45,354
16349.0,291,1,53.5,111
16350.0,21,5,1100.47,444
16351.0,333,1,153.9,121
16352.0,18,2,494.44,433
16353.0,4,23,6675.71,555
16354.0,63,2,395.8,332
16356.0,198,4,210.32000000000002,141
16357.0,33,3,658.88,333
16358.0,1,5,2024.95,545
16359.0,7,12,1460.3700000000001,554
16360.0,5,8,3411.69,555
16361.0,10,4,896.66,543
16362.0,32,9,652.07,353
16363.0,53,1,109.36000000000001,321
16364.0,12,2,707.04,433
16365.0,18,9,1540.42,454
16366.0,19,1,327.3,422
16367.0,37,2,804.49,333
16368.0,2,2,497.43,533
16369.0,18,3,1553.66,434
16370.0,82,4,1320.56,244
16372.0,33,2,367.93,332
16374.0,66,2,473.03000000000003,332
16376.0,9,3,977.52,534
16377.0,267,1,676.2,123
16378.0,247,3,362.95,132
16379.0,4,5,2131.9,545
16380.0,61,1,1780.59,324
16383.0,75,2,668.36,233
16384.0,90,2,584.5,233
16385.0,60,3,555.89,333
16386.0,29,2,317.2,432
16387.0,323,1,94.36,121
16389.0,53,5,1362.27,344
16392.0,270,1,221.19,121
16393.0,2,20,2941.05,555
16394.0,50,9,1412.06,354
16395.0,61,5,1486.9,344
16398.0,145,4,1631.15,244
16399.0,19,2,408.57,432
16400.0,95,1,303.93,222
16401.0,1,20,4061.24,555
16402.0,265,2,299.6,132
16403.0,302,2,161.04999999999998,131
16404.0,70,1,443.05,322
16405.0,302,2,167.25,131
16406.0,19,1,163.07,421
16407.0,13,10,2126.93,455
16409.0,36,5,2028.88,345
16411.0,19,2,214.65,431
16412.0,54,1,151.83,321
16413.0,57,1,262.2,322
16414.0,22,2,126.25,431
16415.0,44,1,210.35,321
16416.0,27,4,1026.99,444
16418.0,45,3,675.27,333
16419.0,113,7,959.48,254
16422.0,17,75,33805.69,455
16423.0,25,1,346.12,422
16424.0,191,2,82.56,131
16425.0,302,1,302.7,122
16426.0,2,10,1908.25,554
16427.0,263,2,241.06,131
16429.0,106,1,284.55,222
16430.0,57,1,300.85,322
16431.0,213,3,642.81,133
16432.0,64,1,287.4,322
16433.0,28,1,184.26,421
16434.0,29,7,1522.25,454
16438.0,6,5,798.35,543
16440.0,8,5,3640.67,545
16441.0,67,2,381.2,332
16442.0,2,3,616.79,533
16444.0,46,5,638.77,343
16445.0,34,1,230.51,321
16446.0,1,3,2.8999999999941792,531
16447.0,136,1,259.01,222
16448.0,198,1,188.89000000000001,121
16449.0,191,3,674.69,133
16450.0,150,1,311.92,222
16451.0,88,1,266.97,222
16455.0,64,7,1841.18,354
16456.0,99,5,2158.37,245
16457.0,218,1,208.36,121
16458.0,3,18,3482.7400000000002,555
16460.0,28,3,814.72,433
16461.0,178,1,151.42,121
16462.0,64,4,102.0,341
16463.0,21,7,1383.7,454
16464.0,20,3,1314.68,434
16466.0,34,7,1603.46,354
16468.0,74,1,74.9,221
16469.0,24,4,650.43,443
16470.0,52,5,757.44,343
16471.0,275,1,223.95000000000002,121
16473.0,165,4,314.86,242
16474.0,7,11,1811.47,554
16475.0,88,4,544.3,243
16477.0,64,7,2494.46,355
16478.0,25,3,331.0,432
16479.0,10,2,300.83,532
16480.0,76,1,769.29,223
16482.0,16,1,220.62,421
16483.0,192,1,139.35,121
16484.0,174,3,379.4,232
16485.0,77,1,363.65,222
16488.0,33,4,492.2,343
16491.0,47,1,731.5,323
16493.0,73,6,1329.66,244
16494.0,297,1,826.53,123
16495.0,3,3,684.41,533
16496.0,9,4,1562.22,544
16497.0,50,6,2965.69,345
16498.0,161,3,86.12,231
16499.0,360,5,319.1,142
16500.0,5,6,400.86,542
16503.0,107,5,1421.43,244
16504.0,25,1,484.38,423
16505.0,32,1,777.6,323
16506.0,20,2,90.30000000000001,431
16509.0,297,1,363.7,122
16510.0,372,1,248.1,122
16511.0,22,3,950.26,434
16513.0,5,4,874.59,543
16515.0,52,5,1627.13,344
16516.0,30,1,101.69999999999999,421
16517.0,277,1,162.7,121
16518.0,61,3,480.92,332
16519.0,25,2,215.07999999999998,431
16520.0,186,4,1036.6200000000001,144
16523.0,2,28,9295.67,555
16525.0,2,29,11895.57,555
16526.0,172,1,290.36,222
16527.0,81,1,228.06,221
16528.0,4,1,244.41,521
16529.0,190,1,455.25,122
16531.0,22,7,1244.59,454
16532.0,18,3,6748.8,435
16533.0,19,5,1026.94,444
16535.0,5,1,593.75,523
16536.0,107,2,539.02,233
16539.0,3,4,1388.81,544
16542.0,54,1,119.62,321
16545.0,165,1,339.3,222
16549.0,10,10,4154.64,555
16550.0,109,9,2266.25,255
16551.0,96,3,922.12,234
16552.0,243,2,379.73,132
16553.0,163,14,5664.57,255
16554.0,3,7,641.55,553
16555.0,35,2,285.89,332
16556.0,67,7,3313.79,355
16557.0,24,2,281.85,432
16558.0,1,24,8257.04,555
16560.0,21,3,816.51,433
16561.0,6,2,511.12,533
16563.0,54,1,1077.74,324
16565.0,364,1,173.7,121
16566.0,15,6,614.01,443
16567.0,194,2,865.6,133
16569.0,3,1,124.2,521
16570.0,9,15,3622.95,555
16571.0,3,5,1285.22,544
16572.0,127,4,999.7,244
16573.0,74,4,648.41,243
16574.0,71,1,451.44,222
16581.0,155,2,70.44,231
16582.0,113,1,313.62,222
16583.0,374,1,233.45,121
16584.0,80,3,908.03,233
16586.0,249,1,463.95,122
16587.0,232,1,225.15,121
16589.0,71,3,459.24,232
16591.0,69,1,213.5,321
16592.0,4,19,4073.28,555
16593.0,51,3,330.03,332
16594.0,75,1,181.09,221
16595.0,61,1,360.16,322
16596.0,16,2,250.15,432
16597.0,4,1,90.04,521
16598.0,277,2,140.7,131
16600.0,4,6,813.52,543
16601.0,41,1,244.79999999999998,321
16602.0,31,2,494.72999999999996,433
16603.0,75,2,482.47,233
16607.0,18,16,3038.67,455
16609.0,15,9,5450.96,455
16610.0,219,1,75.66,121
16611.0,186,2,120.99000000000001,131
16612.0,33,4,1187.66,344
16613.0,70,1,618.59,323
16614.0,183,1,506.19,123
16616.0,15,2,500.42,433
16617.0,236,1,151.85,121
16618.0,31,6,2630.64,445
16619.0,254,2,204.41,131
16620.0,4,2,178.96,531
16621.0,52,4,813.48,343
16623.0,246,1,129.45,121
16624.0,81,2,810.5699999999999,233
16625.0,275,1,333.08,122
16626.0,1,20,4379.65,555
16627.0,79,1,322.8,222
16628.0,30,6,2183.04,445
16629.0,74,2,417.73,232
16633.0,17,7,2878.15,455
16634.0,223,2,217.9,131
16637.0,32,5,1124.59,344
16638.0,23,11,1676.47,454
16639.0,25,4,1169.38,444
16641.0,106,1,231.10000000000002,221
16642.0,5,3,679.83,533
16643.0,246,1,487.51,123
16644.0,178,2,833.78,133
16647.0,170,2,214.06,231
16648.0,39,2,270.85999999999996,332
16650.0,72,1,518.42,223
16652.0,54,11,6654.26,355
16653.0,16,3,1166.92,434
16654.0,141,5,594.97,243
16655.0,18,6,3794.52,445
16656.0,22,21,8568.24,455
16657.0,10,4,933.62,544
16658.0,368,1,123.24,121
16659.0,189,1,39.12,121
16660.0,16,5,810.4499999999999,443
16665.0,362,1,135.39999999999998,121
16666.0,19,1,118.98,421
16667.0,68,2,570.13,333
16668.0,15,6,306.71999999999997,442
16669.0,24,4,1370.8700000000001,444
16670.0,17,17,4022.46,455
16671.0,28,3,1692.27,434
16672.0,2,23,8093.59,555
16674.0,55,2,319.61,332
16676.0,34,5,1558.72,344
16678.0,3,17,3013.83,555
16679.0,366,1,129.75,121
16680.0,43,1,183.7,321
16681.0,73,6,1770.34,244
16682.0,5,5,1028.0,544
16684.0,4,31,65892.08,555
16685.0,61,2,324.24,332
16686.0,47,9,3043.48,355
16688.0,1,4,1260.86,544
16689.0,76,3,303.26,232
16690.0,44,3,208.63,331
16692.0,256,2,1276.0,134
16693.0,69,2,482.01,333
16696.0,135,4,657.9000000000001,243
16697.0,241,1,112.75,121
16698.0,227,2,1998.0,134
16700.0,9,17,5040.0,555
16701.0,9,18,5150.2699999999995,555
16705.0,1,29,13946.130000000001,555
16706.0,37,3,531.35,333
16708.0,46,1,656.63,323
16709.0,85,5,3029.87,245
16710.0,19,10,2483.04,455
16711.0,3,5,1651.03,544
16712.0,9,11,3645.43,555
16713.0,19,21,6840.2300000000005,455
16714.0,219,4,911.53,143
16715.0,78,1,301.71999999999997,222
16716.0,267,3,319.8000000000001,132
16717.0,9,9,3278.36,555
16718.0,369,1,623.75,123
16719.0,15,8,1773.92,454
16720.0,26,1,155.24,421
16721.0,262,1,292.47,122
16722.0,17,16,4711.21,455
16723.0,91,2,589.15,233
16725.0,302,8,775.07,153
16726.0,26,5,1382.02,444
16727.0,364,1,272.82,122
16728.0,46,4,1054.67,344
16729.0,36,26,7076.28,355
16730.0,52,4,702.79,343
16732.0,32,1,603.75,323
16734.0,52,3,650.51,333
16735.0,79,7,2269.21,255
16737.0,53,1,417.59999999999997,322
16738.0,298,1,3.75,121
16739.0,172,2,312.55,232
16743.0,29,8,2191.84,455
16744.0,11,7,1304.76,554
16745.0,87,18,7170.7,255
16746.0,5,19,6694.31,555
16747.0,25,4,826.96,443
16748.0,18,5,1515.9,444
16750.0,45,5,623.93,343
16751.0,31,1,1764.72,424
16752.0,373,1,207.5,121
16753.0,58,1,223.92000000000002,321
16754.0,372,1,2002.4,124
16755.0,114,5,1484.63,244
16756.0,215,1,239.4,121
16757.0,319,1,106.83000000000001,121
16758.0,65,1,369.34000000000003,322
16759.0,8,4,772.84,543
16761.0,97,1,316.62,222
16762.0,20,3,1501.38,434
16763.0,185,2,594.9,133
16764.0,4,18,2758.25,555
16765.0,294,1,34.0,121
16766.0,273,2,1145.6,134
16767.0,31,11,5580.6,455
16768.0,48,5,458.04,342
16769.0,260,1,380.39,122
16770.0,58,6,744.9,343
16771.0,33,5,2246.81,345
16773.0,57,1,171.59,321
16774.0,68,5,654.92,343
16775.0,10,11,1695.66,554
16776.0,60,1,388.28,322
16777.0,80,2,226.35,231
16778.0,74,2,245.94,232
16779.0,2,28,10454.05,555
16780.0,100,2,425.19,232
16781.0,365,2,294.65,132
16782.0,10,19,2242.25,555
16784.0,20,1,107.6,421
16788.0,123,2,597.48,233
16789.0,8,1,80.8,521
16790.0,4,8,1520.1200000000001,554
16791.0,29,8,1706.28,454
16792.0,282,2,110.38000000000001,131
16793.0,57,1,243.84,321
16794.0,1,12,1201.51,554
16795.0,365,1,414.88,122
16796.0,89,1,305.62,222
16800.0,11,1,1201.49,524
16801.0,163,5,867.83,243
16803.0,65,1,332.3,322
16804.0,23,3,536.99,433
16805.0,174,2,460.59,232
16806.0,103,4,801.49,243
16807.0,143,3,1121.59,234
16808.0,99,2,288.42,232
16809.0,23,6,912.74,443
16810.0,192,2,275.64,132
16811.0,5,2,547.07,533
16812.0,361,1,479.35,122
16813.0,8,10,1692.98,554
16814.0,14,22,6500.6,455
16816.0,103,4,417.06,242
16817.0,3,13,1446.95,554
16818.0,11,13,3317.97,555
16820.0,96,1,497.61,223
16823.0,227,1,358.38,122
16824.0,16,2,460.64,432
16825.0,39,2,775.1800000000001,333
16826.0,51,1,341.7,322
16828.0,93,2,128.5,231
16829.0,157,1,197.22,221
16830.0,39,1,325.91,322
16832.0,184,3,199.15,131
16833.0,1,4,1106.53,544
16834.0,228,1,413.46,122
16835.0,128,2,180.85,231
16836.0,40,2,251.87,332
16837.0,31,12,3167.73,455
16838.0,197,3,582.9,133
16839.0,9,39,15357.78,555
16841.0,37,7,1774.62,354
16842.0,64,4,1260.44,344
16843.0,43,17,10183.82,355
16846.0,50,1,214.32,321
16847.0,43,1,193.44,321
16848.0,53,1,281.42,322
16849.0,187,1,124.57,121
16850.0,334,1,332.41,122
16851.0,4,3,342.45,532
16852.0,10,2,144.91000000000003,531
16855.0,24,2,328.4,432
16856.0,15,1,35.400000000000006,421
16858.0,366,2,345.89000000000004,132
16859.0,106,5,473.14,242
16861.0,60,3,151.65,331
16863.0,29,4,481.35,442
16866.0,141,3,207.73999999999998,231
16869.0,23,5,805.62,443
16871.0,22,7,2761.4900000000002,455
16872.0,77,3,680.02,233
16873.0,5,10,7066.31,555
16875.0,64,9,2023.47,355
16877.0,12,6,853.72,443
16880.0,31,7,1519.08,454
16881.0,67,1,432.0,322
16882.0,67,3,705.12,333
16883.0,187,2,276.73,132
16884.0,38,2,429.84000000000003,332
16885.0,15,3,471.51,432
16887.0,35,1,194.88,321
16889.0,195,3,1578.67,134
16891.0,2,5,809.7,543
16892.0,1,7,496.84000000000003,553
16893.0,367,1,145.93,121
16895.0,65,1,219.14,321
16897.0,299,3,213.03,131
16898.0,26,4,444.46,442
16899.0,8,6,1281.56,544
16900.0,12,5,187.6900000000001,441
16902.0,116,1,1706.88,224
16903.0,29,1,373.24,422
16904.0,4,16,3754.27,555
16905.0,5,8,3085.48,555
16906.0,82,4,579.77,243
16907.0,29,5,981.65,444
16909.0,64,2,364.14,332
16910.0,4,8,1510.06,554
16912.0,23,14,2528.67,455
16913.0,290,1,113.44,121
16914.0,36,1,208.46,321
16915.0,9,6,621.6800000000001,543
16916.0,24,2,576.26,433
16917.0,277,1,391.52,122
16918.0,50,7,1043.34,354
16919.0,156,11,2596.45,255
16921.0,61,1,169.79,321
16923.0,12,26,6666.83,455
16924.0,21,4,739.5,443
16926.0,371,1,230.25,121
16927.0,116,3,543.05,233
16928.0,80,19,2781.5,255
16929.0,4,7,1295.39,554
16930.0,26,3,380.55,432
16931.0,5,21,4604.22,555
16932.0,53,1,161.94,321
16933.0,1,5,530.08,543
16934.0,55,2,950.9300000000001,334
16936.0,26,1,262.68,422
16938.0,9,5,1903.13,544
16940.0,52,3,3049.88,335
16942.0,13,10,1894.11,454
16943.0,212,3,816.73,133
16945.0,22,19,4345.5,455
16947.0,236,1,406.48,122
16948.0,139,3,435.02,232
16949.0,4,7,1161.27,554
16950.0,57,3,1178.56,334
16951.0,123,4,1262.75,244
16952.0,109,2,167.61,231
16953.0,30,1,20.8,421
16954.0,1,9,2085.08,555
16955.0,185,5,493.67,143
16956.0,9,2,292.34,532
16957.0,239,2,416.64,132
16959.0,87,1,117.35000000000001,221
16960.0,39,3,507.05,333
16961.0,116,1,234.17,221
16963.0,187,1,110.55000000000001,121
16965.0,227,1,201.19,121
16966.0,8,10,2148.47,555
16967.0,189,1,319.02,122
16968.0,4,2,439.43,532
16969.0,39,3,650.41,333
16971.0,3,2,232.20999999999998,531
16976.0,267,1,251.51999999999998,122
16978.0,78,1,344.33,222
16979.0,4,8,1809.05,554
16980.0,255,2,1078.96,134
16982.0,61,1,384.06,322
16983.0,13,8,1920.2,454
16984.0,78,5,4392.42,245
16985.0,17,11,5461.62,455
16986.0,30,2,1873.2,434
16987.0,3,7,1625.05,554
16988.0,5,1,126.12,521
16989.0,7,6,1133.25,544
16990.0,219,1,179.0,121
16992.0,11,6,1601.8600000000001,544
16996.0,30,9,1427.46,454
16997.0,288,3,702.0,133
16998.0,150,6,287.02000000000004,242
16999.0,23,2,484.82,433
17001.0,1,11,3989.57,555
17002.0,73,4,1487.78,244
17004.0,46,2,1412.94,334
17006.0,5,4,781.78,543
17007.0,51,7,877.4300000000001,353
17010.0,17,2,185.46,431
17011.0,30,1,270.9,422
17014.0,8,4,565.58,543
17015.0,29,3,1842.56,434
17017.0,3,27,8574.11,555
17018.0,41,2,920.1,334
17019.0,11,4,1272.61,544
17022.0,31,1,71.0,421
17024.0,45,3,95.85,331
17025.0,61,3,357.77,332
17026.0,185,2,154.82999999999998,131
17027.0,79,7,848.59,253
17029.0,111,2,716.0,233
17030.0,64,1,146.87,321
17031.0,12,2,380.35,432
17033.0,86,3,1030.14,234
17034.0,16,4,734.5699999999999,443
17035.0,246,3,388.33,132
17037.0,78,2,1253.22,234
17038.0,30,1,112.4,421
17040.0,138,1,449.73,222
17041.0,27,4,1065.77,444
17042.0,3,5,1044.3799999999999,544
17043.0,32,4,1735.18,344
17044.0,9,3,897.4300000000001,533
17045.0,113,3,339.44,232
17046.0,157,1,642.02,223
17047.0,85,3,1100.9,234
17048.0,115,6,864.32,243
17049.0,3,11,5594.78,555
17050.0,96,6,3228.84,245
17051.0,194,1,247.14000000000001,122
17052.0,28,1,413.75,422
17053.0,129,2,496.38,233
17054.0,28,6,1353.83,444
17058.0,82,3,1179.89,234
17059.0,30,5,3095.04,445
17060.0,266,1,234.24,121
17061.0,74,12,5116.13,255
17062.0,314,5,534.47,143
17063.0,9,11,1421.59,554
17064.0,59,3,859.35,333
17068.0,12,22,4531.34,455
17069.0,28,13,2655.2200000000003,455
17070.0,114,1,312.14,222
17071.0,9,14,2385.48,555
17073.0,18,4,1446.09,444
17075.0,18,5,813.77,443
17076.0,36,3,841.0799999999999,333
17078.0,36,2,378.2,332
17079.0,78,1,118.80000000000001,221
17080.0,22,3,285.5,432
17081.0,25,2,290.16,432
17082.0,33,2,2003.85,334
17083.0,109,3,1405.78,234
17084.0,35,2,2949.75,335
17085.0,123,6,1555.05,244
17086.0,7,6,2050.08,545
17088.0,28,4,1991.01,444
17090.0,4,8,2041.8500000000001,555
17091.0,3,10,3802.81,555
17092.0,50,4,1777.78,344
17094.0,318,2,270.20000000000005,132
17095.0,22,6,1088.2,444
17096.0,9,7,992.6800000000001,554
17097.0,2,9,937.92,554
17100.0,18,2,971.74,434
17101.0,10,4,1621.73,544
17102.0,262,1,25.5,121
17105.0,159,2,665.78,233
17107.0,33,7,10380.43,355
17109.0,29,8,869.6800000000001,453
17110.0,165,1,163.29999999999998,221
17111.0,47,1,248.61,322
17114.0,6,10,747.22,553
17115.0,8,5,806.9000000000001,543
17117.0,288,1,116.19999999999999,121
17118.0,318,1,157.02,121
17119.0,3,3,593.61,533
17120.0,233,1,307.46,122
17122.0,119,1,138.32,221
17123.0,162,1,345.29999999999995,222
17124.0,185,1,298.89,122
17125.0,50,1,259.35,322
17126.0,152,7,991.85,254
17128.0,335,1,157.09,121
17131.0,5,5,2463.17,545
17133.0,16,7,4892.240000000001,455
17134.0,107,2,425.0,232
17135.0,16,7,1139.73,454
17138.0,276,1,380.5,122
17139.0,16,15,10585.57,455
17140.0,247,1,465.32,122
17142.0,239,1,579.0,123
17144.0,1,2,984.57,534
17146.0,106,3,749.78,233
17147.0,23,6,1679.64,444
17148.0,52,1,124.88,321
17152.0,195,4,1503.5,144
17153.0,24,1,213.78,421
17154.0,75,1,329.34,222
17155.0,18,2,251.70000000000002,432
17157.0,8,3,306.55,532
17158.0,32,3,1266.97,334
17159.0,22,4,1534.73,444
17160.0,31,6,3518.03,445
17162.0,29,11,1707.21,454
17163.0,22,2,293.1,432
17164.0,33,8,2466.4,355
17165.0,284,1,158.68,121
17166.0,39,3,189.49,331
17169.0,50,4,816.88,343
17171.0,289,1,224.91,121
17172.0,75,2,313.26,232
17173.0,5,9,3755.65,555
17174.0,218,1,59.9,121
17175.0,44,5,1430.94,344
17176.0,202,1,306.13,122
17179.0,178,3,711.79,133
17180.0,56,6,780.38,343
